DeviceID 42
"Date and Time	Sequence number	FM Radio	TV	Mobile 800 MHz Downlink	Mobile 800 MHz Uplink	Mobile 900 MHz Uplink	Mobile 900 MHz Downlink	Mobile 1.8 GHz Uplink	Mobile 1.8 GHz Downlink	DECT	Mobile 2.1 GHz Uplink	Mobile 2.1 GHz Downlink	ISM 2.4 GHz	Mobile 2.6 GHz Uplink	Mobile 2.6 GHz Downlink	Mobile 3.5 GHz	WiFi 5 GHz	Total	Overload	GPS Fix	GPS Lat	GPS Lon	GPS Altitude	GPS HDOP	GPS# Satellites	GPS Speed	Marker	Battery charge	USB cable"
"06/30/2017 10:34:08	1294	1.0593	0.0137	0.0039	0.0018	0.0016	0.0052	0.0016	0.0018	0.0013	0.0013	0.0014	0.0047	0.0012	0.0012	0.0014	0.0000	1.0594	 	1	4734.3412N	00741.3717E	500.3	0.79 	10	3.20 	 	89%	no"
"06/30/2017 10:34:12	1295	1.3006	0.0125	0.0037	0.0018	0.0016	0.0053	0.0016	0.0019	0.0013	0.0013	0.0015	0.0047	0.0011	0.0012	0.0014	0.0000	1.3007	 	1	4734.3426N	00741.3696E	500.1	0.79 	10	3.81 	 	89%	no"
"06/30/2017 10:34:16	1296	1.0937	0.0129	0.0043	0.0017	0.0015	0.0054	0.0016	0.0020	0.0013	0.0013	0.0014	0.0045	0.0011	0.0012	0.0014	0.0000	1.0939	 	1	4734.3428N	00741.3651E	499.9	0.87 	9 	4.64 	 	89%	no"
"06/30/2017 10:34:20	1297	1.0340	0.0086	0.0043	0.0017	0.0015	0.0057	0.0016	0.0020	0.0013	0.0013	0.0015	0.0045	0.0011	0.0012	0.0014	0.0000	1.0341	 	1	4734.3419N	00741.3603E	499.6	0.79 	10	4.26 	 	89%	no"
"06/30/2017 10:34:24	1298	0.7634	0.0094	0.0052	0.0017	0.0015	0.0057	0.0016	0.0020	0.0013	0.0013	0.0015	0.0045	0.0011	0.0012	0.0014	0.0000	0.7636	 	1	4734.3420N	00741.3558E	499.4	0.87 	9 	3.93 	 	89%	no"
"06/30/2017 10:34:28	1299	1.0891	0.0083	0.0043	0.0017	0.0015	0.0055	0.0016	0.0018	0.0013	0.0013	0.0014	0.0045	0.0011	0.0012	0.0014	0.0000	1.0892	 	1	4734.3439N	00741.3529E	499.4	0.79 	10	3.28 	 	89%	no"
"06/30/2017 10:34:32	1300	1.2662	0.0097	0.0043	0.0017	0.0015	0.0054	0.0016	0.0018	0.0013	0.0013	0.0015	0.0045	0.0011	0.0012	0.0014	0.0000	1.2662	 	1	4734.3456N	00741.3503E	499.6	0.79 	10	4.24 	 	89%	no"
"06/30/2017 10:34:36	1301	1.3282	0.0100	0.0041	0.0017	0.0015	0.0054	0.0016	0.0019	0.0013	0.0013	0.0015	0.0045	0.0011	0.0012	0.0014	0.0000	1.3283	 	1	4734.3480N	00741.3470E	499.8	0.79 	10	4.38 	 	89%	no"
"06/30/2017 10:34:40	1302	1.1466	0.0097	0.0043	0.0017	0.0015	0.0054	0.0016	0.0018	0.0013	0.0013	0.0015	0.0045	0.0011	0.0012	0.0014	0.0000	1.1467	 	1	4734.3495N	00741.3439E	500.0	0.79 	10	4.87 	 	89%	no"
"06/30/2017 10:34:44	1303	0.9650	0.0113	0.0043	0.0017	0.0015	0.0052	0.0016	0.0018	0.0013	0.0013	0.0015	0.0045	0.0011	0.0012	0.0014	0.0000	0.9651	 	1	4734.3509N	00741.3403E	500.3	0.79 	10	4.32 	 	89%	no"
"06/30/2017 10:34:48	1304	1.7940	0.0112	0.0043	0.0017	0.0015	0.0054	0.0016	0.0017	0.0013	0.0013	0.0015	0.0045	0.0011	0.0012	0.0014	0.0000	1.7941	 	1	4734.3534N	00741.3363E	500.5	0.79 	10	4.47 	 	89%	no"
"06/30/2017 10:34:52	1305	1.0179	0.0069	0.0043	0.0017	0.0015	0.0051	0.0016	0.0016	0.0013	0.0013	0.0015	0.0045	0.0011	0.0012	0.0014	0.0000	1.0179	 	1	4734.3568N	00741.3335E	500.2	0.79 	10	4.76 	 	89%	no"
"06/30/2017 10:34:56	1306	0.8116	0.0072	0.0041	0.0017	0.0015	0.0049	0.0016	0.0016	0.0013	0.0013	0.0015	0.0045	0.0011	0.0012	0.0014	0.0000	0.8117	 	1	4734.3605N	00741.3316E	500.2	0.79 	10	4.19 	 	89%	no"
"06/30/2017 10:35:00	1307	1.1052	0.0084	0.0043	0.0017	0.0015	0.0046	0.0016	0.0016	0.0013	0.0013	0.0015	0.0045	0.0011	0.0012	0.0014	0.0000	1.1053	 	1	4734.3619N	00741.3285E	500.3	0.79 	10	5.18 	 	89%	no"
"06/30/2017 10:35:04	1308	0.9351	0.0080	0.0041	0.0017	0.0015	0.0046	0.0016	0.0017	0.0013	0.0013	0.0015	0.0045	0.0011	0.0012	0.0014	0.0000	0.9352	 	1	4734.3618N	00741.3262E	500.5	0.79 	10	2.59 	 	89%	no"
"06/30/2017 10:35:08	1309	0.4866	0.0087	0.0041	0.0017	0.0015	0.0046	0.0016	0.0016	0.0013	0.0013	0.0015	0.0045	0.0011	0.0012	0.0014	0.0000	0.4867	 	1	4734.3630N	00741.3234E	500.8	0.79 	10	3.19 	 	89%	no"
"06/30/2017 10:35:12	1310	1.2110	0.0087	0.0041	0.0018	0.0015	0.0046	0.0016	0.0016	0.0013	0.0013	0.0014	0.0045	0.0011	0.0012	0.0014	0.0000	1.2110	 	1	4734.3648N	00741.3210E	500.7	0.79 	10	3.11 	 	89%	no"
"06/30/2017 10:35:16	1311	1.0616	0.0095	0.0039	0.0017	0.0015	0.0046	0.0016	0.0017	0.0013	0.0013	0.0015	0.0045	0.0011	0.0012	0.0014	0.0000	1.0616	 	1	4734.3658N	00741.3181E	500.9	0.79 	10	3.89 	 	89%	no"
"06/30/2017 10:35:20	1312	1.2547	0.0083	0.0037	0.0017	0.0015	0.0046	0.0016	0.0017	0.0013	0.0013	0.0014	0.0045	0.0011	0.0012	0.0014	0.0000	1.2547	 	1	4734.3680N	00741.3166E	500.6	0.79 	10	3.33 	 	89%	no"
"06/30/2017 10:35:24	1313	1.1190	0.0098	0.0037	0.0017	0.0015	0.0046	0.0016	0.0016	0.0013	0.0013	0.0015	0.0045	0.0011	0.0012	0.0014	0.0000	1.1191	 	1	4734.3683N	00741.3133E	499.9	0.79 	10	3.64 	 	89%	no"
"06/30/2017 10:35:28	1314	0.9604	0.0079	0.0037	0.0017	0.0015	0.0045	0.0016	0.0016	0.0013	0.0013	0.0014	0.0043	0.0011	0.0012	0.0014	0.0000	0.9605	 	1	4734.3697N	00741.3111E	498.8	0.79 	10	5.32 	 	89%	no"
"06/30/2017 10:35:32	1315	1.0914	0.0082	0.0035	0.0017	0.0015	0.0045	0.0016	0.0016	0.0013	0.0013	0.0014	0.0043	0.0011	0.0012	0.0014	0.0000	1.0915	 	1	4734.3723N	00741.3087E	498.0	0.79 	10	4.06 	 	89%	no"
"06/30/2017 10:35:36	1316	0.9121	0.0096	0.0035	0.0016	0.0015	0.0045	0.0016	0.0016	0.0013	0.0013	0.0014	0.0043	0.0011	0.0012	0.0014	0.0000	0.9122	 	1	4734.3742N	00741.3076E	497.5	0.79 	10	3.66 	 	89%	no"
"06/30/2017 10:35:40	1317	0.8383	0.0074	0.0035	0.0017	0.0015	0.0045	0.0016	0.0016	0.0013	0.0013	0.0014	0.0043	0.0011	0.0012	0.0014	0.0000	0.8384	 	1	4734.3774N	00741.3048E	497.0	0.79 	10	4.13 	 	89%	no"
"06/30/2017 10:35:44	1318	0.8758	0.0095	0.0035	0.0017	0.0015	0.0045	0.0016	0.0016	0.0013	0.0013	0.0014	0.0043	0.0011	0.0012	0.0014	0.0000	0.8759	 	1	4734.3797N	00741.3022E	496.4	0.79 	10	3.63 	 	89%	no"
"06/30/2017 10:35:48	1319	1.0363	0.0115	0.0037	0.0017	0.0015	0.0045	0.0016	0.0017	0.0013	0.0013	0.0015	0.0043	0.0011	0.0012	0.0014	0.0000	1.0364	 	1	4734.3820N	00741.2990E	495.4	0.79 	10	4.03 	 	89%	no"
"06/30/2017 10:35:52	1320	0.8343	0.0111	0.0037	0.0017	0.0015	0.0045	0.0016	0.0016	0.0013	0.0013	0.0014	0.0043	0.0011	0.0012	0.0014	0.0000	0.8344	 	1	4734.3821N	00741.2960E	495.0	0.87 	9 	3.54 	 	89%	no"
"06/30/2017 10:35:56	1321	1.2845	0.0135	0.0039	0.0018	0.0015	0.0045	0.0016	0.0016	0.0013	0.0013	0.0014	0.0043	0.0011	0.0012	0.0014	0.0000	1.2846	 	1	4734.3840N	00741.2923E	493.7	0.87 	9 	3.24 	 	89%	no"
"06/30/2017 10:36:00	1322	1.4593	0.0103	0.0041	0.0018	0.0015	0.0045	0.0016	0.0017	0.0013	0.0013	0.0015	0.0043	0.0011	0.0012	0.0014	0.0000	1.4593	 	1	4734.3866N	00741.2892E	493.3	0.87 	9 	3.60 	 	89%	no"
"06/30/2017 10:36:04	1323	1.4179	0.0138	0.0041	0.0018	0.0015	0.0045	0.0016	0.0016	0.0013	0.0013	0.0015	0.0043	0.0011	0.0012	0.0014	0.0000	1.4180	 	1	4734.3886N	00741.2867E	492.7	0.87 	9 	5.24 	 	89%	no"
"06/30/2017 10:36:08	1324	1.1604	0.0106	0.0041	0.0018	0.0015	0.0045	0.0016	0.0016	0.0013	0.0013	0.0015	0.0043	0.0011	0.0012	0.0014	0.0000	1.1605	 	1	4734.3908N	00741.2843E	491.9	0.87 	9 	2.80 	 	89%	no"
"06/30/2017 10:36:12	1325	1.1627	0.0106	0.0041	0.0018	0.0015	0.0045	0.0016	0.0017	0.0013	0.0013	0.0014	0.0043	0.0011	0.0012	0.0014	0.0000	1.1628	 	1	4734.3933N	00741.2825E	490.7	0.88 	9 	5.09 	 	89%	no"
"06/30/2017 10:36:16	1326	1.3581	0.0127	0.0041	0.0020	0.0015	0.0045	0.0016	0.0016	0.0013	0.0013	0.0014	0.0043	0.0011	0.0012	0.0014	0.0000	1.3582	 	1	4734.3957N	00741.2814E	489.5	0.87 	9 	3.17 	 	89%	no"
"06/30/2017 10:36:20	1327	1.0845	0.0109	0.0041	0.0018	0.0015	0.0045	0.0016	0.0016	0.0013	0.0013	0.0014	0.0043	0.0011	0.0012	0.0014	0.0000	1.0846	 	1	4734.3977N	00741.2810E	488.9	0.88 	9 	3.35 	 	89%	no"
"06/30/2017 10:36:24	1328	1.2822	0.0137	0.0041	0.0020	0.0015	0.0045	0.0016	0.0016	0.0013	0.0013	0.0014	0.0043	0.0011	0.0012	0.0014	0.0000	1.2823	 	1	4734.4000N	00741.2809E	488.3	0.88 	9 	3.60 	 	89%	no"
"06/30/2017 10:36:28	1329	1.1880	0.0129	0.0041	0.0020	0.0015	0.0045	0.0016	0.0016	0.0013	0.0013	0.0014	0.0043	0.0011	0.0012	0.0014	0.0000	1.1881	 	1	4734.4018N	00741.2808E	487.5	0.88 	9 	4.84 	 	89%	no"
"06/30/2017 10:36:32	1330	1.3719	0.0129	0.0041	0.0020	0.0015	0.0045	0.0016	0.0016	0.0013	0.0013	0.0014	0.0043	0.0011	0.0012	0.0014	0.0000	1.3720	 	1	4734.4041N	00741.2807E	487.1	0.88 	9 	3.64 	 	89%	no"
"06/30/2017 10:36:36	1331	1.3949	0.0158	0.0039	0.0020	0.0015	0.0042	0.0016	0.0016	0.0013	0.0013	0.0014	0.0042	0.0011	0.0012	0.0014	0.0000	1.3950	 	1	4734.4068N	00741.2800E	485.7	0.88 	9 	4.63 	 	89%	no"
"06/30/2017 10:36:40	1332	1.2363	0.0148	0.0039	0.0020	0.0015	0.0042	0.0016	0.0016	0.0013	0.0013	0.0014	0.0042	0.0011	0.0012	0.0014	0.0000	1.2364	 	1	4734.4084N	00741.2798E	485.3	0.88 	9 	4.94 	 	89%	no"
"06/30/2017 10:36:44	1333	1.0685	0.0117	0.0039	0.0021	0.0015	0.0042	0.0016	0.0016	0.0013	0.0013	0.0014	0.0042	0.0011	0.0012	0.0014	0.0000	1.0685	 	1	4734.4105N	00741.2795E	484.8	0.88 	9 	4.54 	 	89%	no"
"06/30/2017 10:36:48	1334	1.3972	0.0115	0.0039	0.0021	0.0015	0.0042	0.0016	0.0016	0.0013	0.0013	0.0014	0.0042	0.0011	0.0012	0.0014	0.0000	1.3973	 	1	4734.4135N	00741.2786E	484.2	0.88 	9 	4.68 	 	89%	no"
"06/30/2017 10:36:52	1335	1.0041	0.0147	0.0039	0.0020	0.0015	0.0042	0.0016	0.0016	0.0013	0.0013	0.0014	0.0042	0.0011	0.0012	0.0014	0.0000	1.0042	 	1	4734.4169N	00741.2786E	483.6	0.88 	9 	4.04 	 	89%	no"
"06/30/2017 10:36:56	1336	0.9857	0.0103	0.0039	0.0020	0.0015	0.0042	0.0016	0.0016	0.0013	0.0013	0.0014	0.0042	0.0011	0.0012	0.0014	0.0000	0.9858	 	1	4734.4199N	00741.2784E	482.8	0.88 	9 	4.50 	 	89%	no"
"06/30/2017 10:37:00	1337	1.0455	0.0082	0.0039	0.0021	0.0015	0.0042	0.0016	0.0016	0.0013	0.0013	0.0014	0.0042	0.0011	0.0012	0.0014	0.0000	1.0455	 	1	4734.4216N	00741.2782E	482.3	0.88 	9 	4.62 	 	89%	no"
"06/30/2017 10:37:05	1338	1.0616	0.0134	0.0039	0.0020	0.0015	0.0042	0.0016	0.0016	0.0013	0.0013	0.0014	0.0042	0.0011	0.0012	0.0014	0.0000	1.0617	 	1	4734.4243N	00741.2775E	482.3	0.88 	9 	5.86 	 	89%	no"
"06/30/2017 10:37:09	1339	0.8691	0.0093	0.0039	0.0020	0.0015	0.0042	0.0016	0.0016	0.0013	0.0013	0.0014	0.0042	0.0011	0.0012	0.0014	0.0000	0.8692	 	1	4734.4272N	00741.2768E	482.6	0.88 	9 	4.63 	 	89%	no"
"06/30/2017 10:37:13	1340	0.8223	0.0127	0.0039	0.0021	0.0015	0.0042	0.0016	0.0016	0.0013	0.0013	0.0014	0.0042	0.0011	0.0012	0.0014	0.0000	0.8224	 	1	4734.4289N	00741.2762E	481.2	0.88 	9 	3.21 	 	89%	no"
"06/30/2017 10:37:17	1341	0.6912	0.0126	0.0039	0.0020	0.0015	0.0044	0.0016	0.0017	0.0013	0.0013	0.0014	0.0042	0.0011	0.0012	0.0014	0.0000	0.6914	 	1	4734.4307N	00741.2758E	478.6	0.88 	9 	4.39 	 	89%	no"
"06/30/2017 10:37:21	1342	0.7287	0.0142	0.0039	0.0021	0.0015	0.0042	0.0016	0.0016	0.0013	0.0013	0.0014	0.0042	0.0011	0.0012	0.0014	0.0000	0.7289	 	1	4734.4327N	00741.2762E	477.4	0.88 	9 	3.98 	 	89%	no"
"06/30/2017 10:37:25	1343	0.6217	0.0118	0.0039	0.0021	0.0015	0.0042	0.0016	0.0016	0.0013	0.0013	0.0014	0.0042	0.0011	0.0012	0.0014	0.0000	0.6219	 	1	4734.4349N	00741.2768E	475.5	0.88 	9 	4.53 	 	89%	no"
"06/30/2017 10:37:29	1344	0.7822	0.0138	0.0039	0.0020	0.0015	0.0042	0.0016	0.0016	0.0013	0.0013	0.0014	0.0042	0.0011	0.0012	0.0014	0.0000	0.7823	 	1	4734.4373N	00741.2769E	474.3	0.88 	9 	4.53 	 	89%	no"
"06/30/2017 10:37:33	1345	0.6712	0.0196	0.0039	0.0020	0.0015	0.0044	0.0016	0.0016	0.0013	0.0013	0.0014	0.0042	0.0011	0.0012	0.0014	0.0000	0.6715	 	1	4734.4399N	00741.2767E	473.4	0.88 	9 	4.44 	 	89%	no"
"06/30/2017 10:37:37	1346	0.5495	0.0145	0.0039	0.0021	0.0015	0.0042	0.0016	0.0016	0.0013	0.0013	0.0015	0.0042	0.0011	0.0012	0.0014	0.0000	0.5497	 	1	4734.4426N	00741.2767E	472.8	0.88 	9 	4.16 	 	89%	no"
"06/30/2017 10:37:41	1347	0.3831	0.0226	0.0039	0.0021	0.0015	0.0044	0.0016	0.0016	0.0013	0.0013	0.0015	0.0042	0.0011	0.0012	0.0014	0.0000	0.3838	 	1	4734.4454N	00741.2776E	473.7	0.87 	9 	3.62 	 	89%	no"
"06/30/2017 10:37:45	1348	0.7862	0.0264	0.0037	0.0020	0.0015	0.0041	0.0016	0.0016	0.0013	0.0013	0.0014	0.0040	0.0011	0.0012	0.0014	0.0000	0.7867	 	1	4734.4444N	00741.2803E	473.6	0.87 	9 	1.09 	 	89%	no"
"06/30/2017 10:37:49	1349	0.9006	0.0338	0.0037	0.0020	0.0015	0.0041	0.0016	0.0016	0.0013	0.0013	0.0014	0.0040	0.0011	0.0012	0.0014	0.0000	0.9013	 	1	4734.4446N	00741.2802E	473.7	0.87 	9 	0.15 	 	89%	no"
"06/30/2017 10:37:53	1350	0.7822	0.0289	0.0037	0.0020	0.0015	0.0041	0.0016	0.0016	0.0013	0.0013	0.0014	0.0040	0.0011	0.0012	0.0014	0.0000	0.7827	 	1	4734.4445N	00741.2802E	473.6	0.87 	9 	0.10 	 	89%	no"
"06/30/2017 10:37:57	1351	0.7929	0.0263	0.0037	0.0020	0.0015	0.0041	0.0016	0.0016	0.0013	0.0013	0.0014	0.0040	0.0011	0.0012	0.0014	0.0000	0.7933	 	1	4734.4445N	00741.2802E	473.6	0.87 	9 	0.10 	 	89%	no"
"06/30/2017 10:38:01	1352	0.8236	0.0344	0.0037	0.0020	0.0015	0.0041	0.0016	0.0016	0.0013	0.0013	0.0014	0.0040	0.0011	0.0012	0.0014	0.0000	0.8244	 	1	4734.4445N	00741.2802E	473.6	0.88 	9 	0.01 	 	89%	no"
"06/30/2017 10:38:05	1353	0.6311	0.0202	0.0037	0.0020	0.0015	0.0041	0.0016	0.0016	0.0013	0.0012	0.0014	0.0040	0.0011	0.0012	0.0014	0.0000	0.6314	 	1	4734.4444N	00741.2804E	473.6	0.87 	9 	0.86 	 	89%	no"
"06/30/2017 10:38:09	1354	0.4731	0.0339	0.0037	0.0020	0.0015	0.0041	0.0016	0.0016	0.0013	0.0013	0.0014	0.0040	0.0011	0.0012	0.0014	0.0000	0.4744	 	1	4734.4433N	00741.2837E	474.0	0.87 	9 	3.89 	 	89%	no"
"06/30/2017 10:38:13	1355	0.5455	0.0277	0.0037	0.0020	0.0015	0.0041	0.0016	0.0016	0.0013	0.0013	0.0014	0.0040	0.0011	0.0012	0.0014	0.0000	0.5462	 	1	4734.4416N	00741.2887E	474.7	0.87 	9 	3.89 	 	89%	no"
"06/30/2017 10:38:17	1356	0.5120	0.0227	0.0037	0.0020	0.0015	0.0041	0.0016	0.0017	0.0013	0.0013	0.0014	0.0040	0.0011	0.0012	0.0014	0.0000	0.5126	 	1	4734.4408N	00741.2922E	475.0	0.87 	9 	2.52 	 	89%	no"
"06/30/2017 10:38:21	1357	0.4882	0.0185	0.0037	0.0020	0.0015	0.0041	0.0016	0.0016	0.0013	0.0013	0.0014	0.0040	0.0011	0.0012	0.0014	0.0000	0.4886	 	1	4734.4404N	00741.2957E	475.4	0.87 	9 	4.19 	 	89%	no"
"06/30/2017 10:38:25	1358	0.4526	0.0128	0.0037	0.0020	0.0015	0.0041	0.0016	0.0019	0.0013	0.0013	0.0015	0.0040	0.0011	0.0012	0.0014	0.0000	0.4529	 	1	4734.4397N	00741.2992E	476.0	0.87 	9 	4.30 	 	89%	no"
"06/30/2017 10:38:29	1359	0.4281	0.0171	0.0037	0.0020	0.0015	0.0041	0.0016	0.0018	0.0013	0.0013	0.0014	0.0040	0.0011	0.0012	0.0014	0.0000	0.4285	 	1	4734.4394N	00741.3023E	476.3	0.87 	9 	3.84 	 	89%	no"
"06/30/2017 10:38:33	1360	0.4028	0.0156	0.0037	0.0020	0.0015	0.0041	0.0016	0.0016	0.0013	0.0013	0.0014	0.0041	0.0011	0.0012	0.0014	0.0000	0.4032	 	1	4734.4389N	00741.3062E	477.1	0.87 	9 	3.13 	 	89%	no"
"06/30/2017 10:38:37	1361	0.4479	0.0173	0.0037	0.0020	0.0015	0.0041	0.0016	0.0019	0.0013	0.0013	0.0015	0.0040	0.0011	0.0012	0.0014	0.0000	0.4483	 	1	4734.4387N	00741.3110E	477.7	0.87 	9 	4.73 	 	89%	no"
"06/30/2017 10:38:41	1362	0.4439	0.0163	0.0037	0.0020	0.0015	0.0044	0.0016	0.0018	0.0013	0.0013	0.0015	0.0040	0.0011	0.0012	0.0014	0.0000	0.4443	 	1	4734.4373N	00741.3139E	477.5	0.87 	9 	3.77 	 	89%	no"
"06/30/2017 10:38:45	1363	0.4605	0.0132	0.0037	0.0020	0.0015	0.0041	0.0016	0.0016	0.0013	0.0013	0.0014	0.0041	0.0011	0.0012	0.0014	0.0000	0.4608	 	1	4734.4363N	00741.3178E	478.1	0.99 	8 	3.14 	 	89%	no"
"06/30/2017 10:38:49	1364	0.4447	0.0107	0.0037	0.0020	0.0015	0.0041	0.0016	0.0019	0.0013	0.0013	0.0014	0.0041	0.0011	0.0012	0.0014	0.0000	0.4449	 	1	4734.4364N	00741.3197E	478.3	0.87 	9 	4.13 	 	89%	no"
"06/30/2017 10:38:53	1365	0.4566	0.0113	0.0037	0.0020	0.0015	0.0041	0.0016	0.0016	0.0013	0.0013	0.0014	0.0041	0.0011	0.0012	0.0014	0.0000	0.4568	 	1	4734.4356N	00741.3234E	478.5	0.87 	9 	4.51 	 	89%	no"
"06/30/2017 10:38:57	1366	0.4028	0.0096	0.0037	0.0020	0.0015	0.0041	0.0016	0.0016	0.0013	0.0013	0.0014	0.0040	0.0011	0.0012	0.0014	0.0000	0.4030	 	1	4734.4349N	00741.3271E	478.4	0.87 	9 	5.25 	 	89%	no"
"06/30/2017 10:39:01	1367	0.4376	0.0104	0.0035	0.0020	0.0015	0.0040	0.0016	0.0019	0.0013	0.0013	0.0014	0.0038	0.0011	0.0012	0.0014	0.0000	0.4378	 	1	4734.4337N	00741.3314E	478.9	0.87 	9 	3.32 	 	89%	no"
"06/30/2017 10:39:05	1368	0.4194	0.0110	0.0035	0.0020	0.0015	0.0040	0.0016	0.0017	0.0013	0.0013	0.0014	0.0038	0.0010	0.0012	0.0014	0.0000	0.4196	 	1	4734.4331N	00741.3346E	478.4	0.87 	9 	3.85 	 	89%	no"
"06/30/2017 10:39:09	1369	0.3847	0.0112	0.0035	0.0020	0.0015	0.0040	0.0016	0.0018	0.0013	0.0013	0.0014	0.0040	0.0010	0.0012	0.0014	0.0000	0.3849	 	1	4734.4331N	00741.3374E	478.2	0.87 	9 	5.05 	 	89%	no"
"06/30/2017 10:39:13	1370	0.4336	0.0095	0.0035	0.0020	0.0015	0.0040	0.0016	0.0018	0.0013	0.0013	0.0014	0.0038	0.0010	0.0012	0.0014	0.0000	0.4338	 	1	4734.4324N	00741.3404E	478.2	0.87 	9 	4.26 	 	89%	no"
"06/30/2017 10:39:17	1371	0.3934	0.0113	0.0035	0.0020	0.0015	0.0045	0.0016	0.0016	0.0013	0.0013	0.0014	0.0040	0.0010	0.0012	0.0014	0.0000	0.3936	 	1	4734.4316N	00741.3440E	478.2	0.87 	9 	3.08 	 	89%	no"
"06/30/2017 10:39:21	1372	0.3807	0.0113	0.0035	0.0020	0.0015	0.0040	0.0016	0.0019	0.0013	0.0013	0.0014	0.0038	0.0010	0.0012	0.0014	0.0000	0.3810	 	1	4734.4308N	00741.3475E	478.4	0.87 	9 	3.00 	 	89%	no"
"06/30/2017 10:39:25	1373	0.3570	0.0116	0.0035	0.0020	0.0015	0.0040	0.0016	0.0017	0.0013	0.0013	0.0014	0.0040	0.0010	0.0012	0.0014	0.0000	0.3573	 	1	4734.4305N	00741.3501E	478.3	0.87 	9 	2.98 	 	89%	no"
"06/30/2017 10:39:29	1374	0.3736	0.0109	0.0037	0.0020	0.0015	0.0040	0.0016	0.0018	0.0013	0.0013	0.0014	0.0040	0.0010	0.0012	0.0014	0.0000	0.3738	 	1	4734.4303N	00741.3525E	478.3	0.87 	9 	5.51 	 	89%	no"
"06/30/2017 10:39:33	1375	0.3507	0.0110	0.0035	0.0020	0.0015	0.0040	0.0016	0.0016	0.0013	0.0013	0.0014	0.0038	0.0010	0.0012	0.0014	0.0000	0.3510	 	1	4734.4301N	00741.3555E	478.6	0.87 	9 	5.14 	 	89%	no"
"06/30/2017 10:39:37	1376	0.2946	0.0134	0.0035	0.0020	0.0015	0.0044	0.0016	0.0018	0.0013	0.0013	0.0014	0.0038	0.0010	0.0012	0.0014	0.0000	0.2950	 	1	4734.4292N	00741.3581E	478.9	0.87 	9 	3.69 	 	89%	no"
"06/30/2017 10:39:41	1377	0.3349	0.0113	0.0035	0.0020	0.0015	0.0044	0.0016	0.0017	0.0013	0.0013	0.0014	0.0040	0.0010	0.0012	0.0014	0.0000	0.3352	 	1	4734.4288N	00741.3617E	479.3	0.87 	9 	3.56 	 	89%	no"
"06/30/2017 10:39:45	1378	0.3025	0.0115	0.0035	0.0020	0.0015	0.0045	0.0016	0.0016	0.0013	0.0013	0.0014	0.0040	0.0010	0.0012	0.0014	0.0000	0.3028	 	1	4734.4286N	00741.3657E	479.7	0.87 	9 	4.56 	 	89%	no"
"06/30/2017 10:39:49	1379	0.2962	0.0117	0.0035	0.0020	0.0015	0.0045	0.0016	0.0016	0.0013	0.0013	0.0014	0.0038	0.0010	0.0012	0.0014	0.0000	0.2965	 	1	4734.4281N	00741.3692E	480.4	0.87 	9 	4.46 	 	89%	no"
"06/30/2017 10:39:53	1380	0.2769	0.0126	0.0037	0.0020	0.0015	0.0045	0.0016	0.0019	0.0013	0.0013	0.0014	0.0040	0.0010	0.0012	0.0014	0.0000	0.2773	 	1	4734.4279N	00741.3723E	480.9	0.87 	9 	3.28 	 	89%	no"
"06/30/2017 10:39:57	1381	0.2554	0.0153	0.0037	0.0020	0.0015	0.0044	0.0016	0.0016	0.0013	0.0013	0.0014	0.0041	0.0010	0.0012	0.0014	0.0000	0.2560	 	1	4734.4270N	00741.3767E	481.3	0.87 	9 	4.63 	 	89%	no"
"06/30/2017 10:40:01	1382	0.2731	0.0129	0.0039	0.0020	0.0015	0.0045	0.0016	0.0018	0.0013	0.0013	0.0014	0.0040	0.0010	0.0012	0.0014	0.0000	0.2735	 	1	4734.4260N	00741.3801E	481.2	0.87 	9 	5.17 	 	89%	no"
"06/30/2017 10:40:05	1383	0.2611	0.0135	0.0041	0.0020	0.0015	0.0045	0.0016	0.0017	0.0013	0.0013	0.0014	0.0040	0.0011	0.0012	0.0014	0.0000	0.2616	 	1	4734.4254N	00741.3832E	480.9	0.87 	9 	4.05 	 	89%	no"
"06/30/2017 10:40:09	1384	0.2707	0.0129	0.0039	0.0020	0.0015	0.0045	0.0016	0.0018	0.0013	0.0013	0.0014	0.0040	0.0011	0.0012	0.0014	0.0000	0.2711	 	1	4734.4246N	00741.3871E	480.9	0.87 	9 	4.94 	 	89%	no"
"06/30/2017 10:40:13	1385	0.2459	0.0150	0.0037	0.0020	0.0015	0.0045	0.0016	0.0018	0.0013	0.0013	0.0014	0.0038	0.0010	0.0012	0.0014	0.0000	0.2465	 	1	4734.4237N	00741.3903E	481.4	0.87 	9 	3.95 	 	89%	no"
"06/30/2017 10:40:17	1386	0.2354	0.0144	0.0041	0.0020	0.0015	0.0047	0.0016	0.0016	0.0013	0.0013	0.0015	0.0040	0.0011	0.0012	0.0014	0.0000	0.2360	 	1	4734.4233N	00741.3940E	482.1	0.87 	9 	4.46 	 	89%	no"
"06/30/2017 10:40:21	1387	0.3072	0.0160	0.0037	0.0020	0.0015	0.0047	0.0016	0.0019	0.0013	0.0013	0.0015	0.0041	0.0011	0.0012	0.0014	0.0000	0.3078	 	1	4734.4211N	00741.3991E	482.3	0.87 	9 	4.33 	 	89%	no"
